flex_thumb,flex_index,flex_middle,flex_ring,flex_pinky,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
197,195,161,187,575,0.5206,8.9966,1.0788,-0.0064,-0.0222,-0.0741,I
357,356,382,357,389,1.1293,8.6173,1.4614,-0.0326,-0.1097,0.08,C
388,548,507,542,337,0.4811,9.3036,1.279,-0.0335,0.0108,0.0185,6
201,173,136,162,541,2.1204,8.6437,2.6483,0.0484,0.1169,0.0417,J
323,533,159,163,129,5.2749,7.1226,1.1191,-0.0656,-0.1094,0.0088,G
246,517,554,187,113,0.4079,9.8708,-0.1127,-0.0025,-0.0786,0.0482,2
238,118,110,85,111,0.8289,9.6668,1.114,0.0042,0.0028,0.0848,S
563,546,125,172,112,0.3915,9.8659,2.0318,-0.0288,0.0289,-0.0276,L
215,555,182,144,139,-0.1358,9.7757,0.8203,-0.057,0.0414,0.0112,1
308,513,147,175,114,0.1093,7.3185,6.6547,-0.0544,0.0069,-0.0528,Q
184,549,546,562,574,-0.1647,8.8709,0.9965,-0.0106,0.0328,-0.014,4
302,547,535,165,147,5.0943,6.6667,1.8967,-0.0276,0.0026,0.0665,H
336,566,151,169,131,5.1363,6.6943,2.108,-0.0114,0.0141,-0.0362,G
182,180,161,155,96,0.9201,9.3435,1.1327,0.0909,0.0108,-0.005,N
302,334,345,347,299,0.0126,9.3063,1.6549,0.0233,0.0786,-0.0187,O
220,538,171,148,108,1.1153,9.419,0.7385,-0.0471,-0.077,-0.0045,1
558,570,549,547,568,0.0939,9.5126,0.9693,0.0438,-0.0229,0.0045,5
236,264,524,556,521,0.0445,9.6456,1.0359,-0.0494,0.0635,0.0164,F
246,560,555,163,137,0.16,9.8818,1.041,-0.0049,-0.0136,-0.1079,2
311,326,312,314,321,0.5827,9.5363,1.7299,-0.0437,-0.0968,-0.0474,0
275,541,543,149,121,5.3098,6.7858,2.1635,-0.0483,-0.0095,0.0162,H
312,572,161,136,105,0.5565,7.2986,7.0447,-0.0591,0.007,-0.0515,Q
323,556,138,164,137,0.5702,6.8595,6.4178,-0.028,-0.0663,-0.0731,Q
199,210,204,203,126,0.178,9.6867,1.0464,0.0002,0.0605,-0.0108,M
203,230,221,215,209,0.1043,9.2679,0.6976,0.0042,-0.0544,-0.0342,E
572,142,138,185,558,0.5645,8.8599,1.9416,0.0336,-0.0288,0.1043,Y
236,544,569,172,128,1.0707,9.5294,1.1859,0.0742,0.0173,0.0688,V
212,541,210,228,193,0.2136,9.6549,0.5025,0.0053,0.0075,-0.0752,D
305,389,125,165,146,0.0124,9.5783,1.2976,-0.1065,0.0548,-0.0446,9
260,236,584,533,535,0.5361,9.1116,1.1845,0.0344,0.0498,0.0407,F
298,544,546,360,576,0.1521,9.5691,0.5461,-0.0261,-0.0654,0.0809,7
300,540,181,154,135,0.5999,6.4495,6.4803,-0.0871,0.0176,-0.0365,Q
354,312,307,371,325,0.691,9.7456,1.3417,0.0413,0.0337,-0.0647,O
324,333,324,320,301,0.1585,9.4086,1.4278,-0.0568,-0.0614,-0.0622,0
201,516,162,130,121,3.2623,8.4584,3.5303,-0.0472,0.0182,0.0377,Z
428,524,558,152,142,0.4476,9.6214,1.0194,0.0664,0.0174,-0.0353,K
298,264,571,559,580,-0.24,9.3087,1.5921,-0.0286,0.0881,0.0742,F
199,203,184,212,124,-0.2035,9.964,0.9821,0.0116,-0.0232,0.0197,N
252,270,556,534,538,0.6845,9.3454,1.8472,0.0018,0.0907,-0.0585,F
308,550,137,122,111,0.3407,6.6465,6.4833,0.0545,0.0363,0.0233,Q
267,145,148,140,87,0.7038,9.4405,1.0272,0.0359,-0.0029,-0.0909,S
204,564,168,151,109,-0.0293,9.5242,0.9091,-0.0072,0.0474,-0.074,1
318,336,345,337,303,0.7097,9.3744,0.6382,-0.0492,0.0701,0.0742,O
233,573,540,556,124,0.3158,9.3054,1.2386,-0.0459,-0.0541,-0.0445,W
386,592,533,190,135,1.0137,6.9045,5.5177,0.0001,-0.0743,0.1339,P
553,164,195,187,566,0.7382,9.4049,1.8224,0.0431,-0.0151,0.005,Y
195,142,133,104,116,0.2796,9.2569,1.0602,0.0574,-0.0508,0.0031,A
291,333,167,178,83,0.6195,9.0615,0.7744,-0.0145,-0.0577,-0.0885,9
203,462,468,187,137,-0.1667,9.5606,0.2156,-0.0582,-0.0551,-0.032,R
523,166,181,142,567,0.6826,9.8184,1.3981,0.0106,-0.0278,-0.007,Y
177,160,191,189,77,0.2135,9.8026,0.253,-0.0107,-0.057,-0.0504,N
190,560,215,222,211,-0.0583,9.2962,0.2194,-0.0275,0.0665,-0.006,D
231,177,171,152,541,2.1569,8.4785,2.5982,-0.0758,-0.0479,0.091,J
177,211,176,203,151,0.1846,9.9468,0.9193,0.0426,-0.0418,0.0107,M
192,513,552,151,125,0.8989,9.733,0.9757,-0.0506,-0.0043,-0.057,V
238,536,568,169,114,0.2688,9.2885,0.586,-0.0572,0.0478,-0.0035,U
163,549,521,533,549,-0.4109,9.7142,0.4253,-0.0836,0.0202,0.0358,B
244,518,513,157,148,0.4468,9.472,0.4773,0.0362,0.0769,-0.0935,2
545,514,547,556,577,0.7443,9.3868,1.2522,-0.0576,-0.0259,0.081,5
287,525,377,568,595,1.1271,9.7917,1.11,-0.021,-0.0437,0.0033,8
225,523,510,574,109,0.4418,9.6767,0.7685,-0.072,-0.0316,0.0481,W
323,537,159,145,124,5.2052,7.0404,2.3934,-0.0571,0.025,-0.0624,G
368,515,549,513,344,0.6533,9.3144,1.5446,0.011,-0.0562,0.045,6
572,547,525,125,147,1.0952,9.5131,0.6512,-0.0548,0.0591,0.0084,3
357,335,349,371,362,0.9951,9.3471,1.6192,-0.0374,-0.014,-0.0701,C
544,519,549,545,585,0.2764,9.7938,0.9344,-0.0591,0.0236,0.0609,5
337,153,172,187,118,0.6273,9.5602,0.8849,0.0003,0.0649,-0.0086,T
317,311,353,322,331,1.2516,9.5382,1.3743,-0.0372,-0.0153,-0.0514,0
589,531,533,136,128,0.4034,9.4676,1.1221,0.0491,-0.0585,0.001,3
562,172,178,154,552,0.9961,9.6059,1.7257,-0.0912,0.0979,-0.0046,Y
348,331,342,294,329,0.2838,8.8363,2.0654,0.0301,0.0114,0.0625,O
325,352,170,158,138,0.2466,9.3167,1.1842,-0.0537,-0.0304,-0.082,9
579,565,189,168,128,0.6272,9.721,1.4259,0.0684,0.0183,-0.1203,L
206,565,543,184,131,0.7656,9.7894,0.53,-0.0996,0.0391,0.0283,2
255,128,114,136,41,0.3257,9.8807,0.581,-0.0809,0.0558,0.0626,S
196,475,462,178,112,0.4855,9.3112,1.1109,0.0423,-0.03,0.0289,R
334,159,157,161,136,0.1615,9.5405,1.1052,-0.0477,0.0252,0.0179,T
233,563,540,168,150,0.201,9.9936,1.1355,-0.0355,-0.0554,0.0083,U
328,556,533,555,327,0.5694,9.8132,1.0216,-0.0308,0.0216,0.0106,6
393,550,548,154,122,0.1841,9.6205,1.6166,-0.0437,0.0197,0.0022,K
293,546,554,340,535,0.7376,9.5227,0.6819,-0.0157,-0.028,0.0004,7
214,553,168,189,95,3.0034,7.8071,3.8402,-0.0425,0.027,-0.1225,Z
316,560,524,177,133,4.8094,6.7751,1.8998,-0.0649,0.0861,0.0743,H
181,544,539,121,165,0.1866,8.9678,0.7178,0.0825,0.0954,0.0029,U
249,276,533,565,563,0.5865,9.203,0.7933,-0.0324,-0.0165,-0.1185,F
231,202,201,146,117,-0.2965,9.5036,0.1824,0.054,0.0194,-0.1013,N
526,557,537,556,551,0.723,9.676,0.7033,-0.0839,0.0595,-0.0353,5
352,340,356,354,317,0.9907,9.0628,2.2171,-0.0439,-0.0024,-0.0284,O
175,194,173,178,139,-0.0718,9.26,0.6804,-0.0152,0.0505,-0.045,M
559,521,550,176,115,0.5427,9.5904,0.7328,0.0565,0.016,-0.0838,3
218,438,486,192,141,0.718,9.1792,0.5973,0.0283,0.0754,0.0325,R
229,544,198,223,163,0.3119,9.1731,0.9384,-0.0462,-0.0225,0.0147,D
349,334,376,346,331,0.3841,9.4148,1.3768,0.072,-0.0805,0.0683,O
313,555,163,157,120,0.4558,7.5473,6.1874,0.0102,0.0356,-0.0142,Q
214,568,214,227,189,0.2832,9.4868,1.2035,-0.0366,-0.037,0.106,D
373,348,377,352,355,0.909,8.9343,1.7299,-0.052,0.0973,-0.0911,C
402,554,530,147,110,-0.016,6.7133,5.9406,-0.0671,-0.0069,-0.0352,P
290,541,544,163,135,4.9458,6.6911,1.5806,0.1299,-0.0565,-0.0259,H
243,528,534,159,125,0.2624,10.001,0.8632,-0.0018,-0.0304,-0.0526,2
219,213,199,200,161,0.3678,9.9817,0.9575,0.0151,0.0688,-0.0202,E
308,549,138,138,149,0.7647,7.3091,6.2532,-0.0079,0.0616,-0.0614,Q
349,155,156,189,119,0.4408,9.2719,1.0777,0.029,0.0841,-0.0469,T
235,555,234,217,213,0.3026,9.6174,0.7203,0.0342,-0.0211,0.0488,D
242,112,164,141,83,0.4833,9.6675,1.0228,0.0269,-0.046,0.0085,A
380,355,344,352,355,1.1637,8.3485,1.4976,0.0079,-0.0139,0.0646,C
399,535,545,164,107,0.2625,7.3045,6.0382,0.0635,0.0182,-0.0544,P
176,157,171,133,542,0.3391,9.6255,0.9133,0.0222,0.0169,0.0097,I
313,361,197,162,108,0.4897,8.9967,0.8299,0.0121,-0.0663,-0.0308,9
195,531,572,155,152,-0.0502,9.6221,1.0315,-0.0453,0.0837,-0.0195,U
337,337,350,312,330,0.105,9.6332,1.8188,-0.0335,0.061,-0.0787,O
326,563,551,382,565,0.553,9.7912,0.7198,-0.0011,0.0057,-0.06,7
391,516,534,175,165,0.2712,10.1828,1.2489,-0.0697,0.0107,0.0432,K
167,531,236,222,173,0.1099,9.0281,0.7735,0.1105,0.0402,0.1095,D
176,183,214,224,105,-0.0011,9.5569,0.1487,0.001,0.0593,-0.0719,M
349,182,145,141,113,0.4146,9.6067,1.2365,0.0486,0.0181,0.0115,T
275,561,155,148,151,0.5821,6.8004,6.3187,0.0183,0.0144,0.0015,Q
230,511,565,155,120,0.0781,9.1688,0.7826,0.0098,-0.0046,0.0547,2
217,565,558,177,129,0.2276,9.6406,0.6499,0.049,0.0735,0.029,U
194,176,183,189,146,0.5786,9.5836,1.1797,-0.1006,0.0939,0.0346,M
195,544,524,177,116,0.769,9.2483,1.5349,-0.0078,-0.0486,0.0042,V
272,287,540,559,541,1.3337,9.6809,1.1422,-0.0386,-0.0057,-0.017,F
334,177,161,174,103,0.3922,9.845,1.4233,0.0087,-0.005,0.0684,T
334,304,348,374,332,0.5182,9.4203,1.7401,0.0057,0.0657,-0.0566,0
227,559,165,167,137,0.1177,9.1905,0.4737,-0.0085,0.081,0.0148,1
323,360,315,335,298,0.545,9.6813,1.6417,-0.0461,-0.0261,-0.019,0
225,595,539,159,127,0.2775,9.9291,1.3405,-0.0852,-0.0467,0.0623,2
238,447,484,188,120,0.4081,9.4291,0.6209,0.0171,0.0121,0.0278,R
161,190,211,157,135,0.7279,10.0205,0.9286,0.0085,-0.0759,-0.0315,N
265,545,161,187,132,2.9704,7.9599,4.0582,0.0487,0.0673,0.0516,Z
231,575,556,162,141,0.4433,9.8656,0.7604,0.0455,0.0429,0.0107,U
288,568,517,160,138,5.1026,6.7848,2.1981,-0.0443,-0.0011,0.0326,H
223,202,206,210,130,0.3372,9.9844,0.8334,-0.0364,0.0293,-0.1057,M
259,125,121,136,74,0.6788,9.1755,0.6199,-0.0126,-0.0186,0.0178,S
325,372,147,138,142,0.4277,9.6094,1.1251,0.0106,0.0403,-0.0751,9
188,208,165,152,539,-0.2478,9.7091,0.9964,-0.0198,-0.0007,-0.0585,I
217,219,222,239,164,0.3031,9.9007,1.2926,0.0185,-0.0753,-0.0025,E
230,456,467,176,121,0.6905,9.376,0.6424,-0.0076,0.0424,-0.0018,R
538,518,555,527,560,0.6119,9.8814,0.9036,0.0312,-0.0004,-0.0936,5
187,224,224,205,204,0.2082,9.4531,1.206,-0.0321,-0.0285,0.0296,E
238,559,582,586,122,0.1542,9.3133,1.2355,0.1113,-0.0187,0.0139,W
347,537,553,539,367,0.4606,9.2575,1.2995,-0.0203,-0.039,-0.0169,6
536,567,564,152,132,0.4357,9.5349,1.2249,-0.0163,-0.0828,0.0298,3
147,594,554,572,557,0.36,9.9518,0.8655,0.0529,0.0436,-0.0158,B
345,373,323,351,323,0.0651,8.9584,1.3644,0.0174,0.0439,-0.0785,O
467,544,527,144,123,0.8556,6.9441,6.4698,0.0217,0.0542,0.0194,P
203,354,181,153,145,-0.0575,9.5861,0.7747,0.0261,-0.0128,0.0399,X
325,534,174,151,137,5.143,6.585,1.9634,0.0133,-0.0218,0.0157,G
266,240,567,548,557,0.8683,9.5003,0.8443,-0.0162,0.0331,0.0255,F
343,322,325,334,284,0.354,9.4013,1.8929,-0.0308,0.0406,-0.103,O
176,154,187,191,539,0.3749,9.4707,0.5909,0.0142,0.057,0.0226,I
183,198,215,185,130,-0.109,9.3703,0.6997,-0.053,0.0661,-0.0419,M
234,120,143,122,116,0.2912,9.5979,1.1492,0.0767,-0.0358,0.0221,S
301,551,160,158,132,0.6594,6.6568,6.4243,-0.0987,-0.0081,0.0075,Q
310,550,547,360,564,0.8129,9.1606,0.4695,-0.0415,0.0064,-0.0148,7
557,533,569,174,152,0.5154,9.827,0.1832,-0.0243,-0.0456,0.0351,3
535,551,538,149,110,0.4594,9.4378,0.752,0.0005,0.0125,0.0176,3
434,554,560,160,133,0.6799,9.2011,1.0795,0.0348,0.0772,0.0974,K
256,588,532,571,134,0.7963,9.483,1.3845,0.0661,-0.0875,0.018,W
292,353,198,164,100,0.0908,9.9113,1.3421,-0.0525,0.0169,-0.0416,9
203,558,181,147,130,-0.0739,9.3499,0.593,0.0357,-0.0755,0.1024,1
212,182,163,150,563,0.5827,9.9073,0.6711,0.0158,-0.0654,0.0492,I
200,356,150,127,112,0.6239,9.9047,0.968,0.0017,0.0143,0.0981,X
347,556,580,527,367,0.0382,9.1593,1.3684,-0.0136,0.0727,0.0064,6
166,175,219,166,169,0.1286,10.0742,0.7083,0.04,0.0698,0.0695,M
302,556,564,386,569,0.8125,9.504,0.9391,-0.016,-0.0575,-0.1399,7
537,561,121,154,130,0.3965,8.8519,1.7274,-0.0624,-0.0034,0.0077,L
333,326,348,335,321,0.0346,9.1856,1.7256,-0.0551,0.0133,0.0206,O
316,299,359,332,312,0.9495,9.1229,1.7287,0.0012,0.0123,0.0815,0
342,555,369,526,554,0.2413,9.4907,0.9035,-0.0309,-0.0114,-0.0541,8
402,550,551,185,110,0.0005,7.1807,5.8479,0.1212,0.0472,-0.0263,P
228,553,199,154,140,3.3523,8.3133,3.7713,0.1408,0.0835,0.053,Z
560,546,561,169,120,-0.1687,9.2401,0.6381,-0.0607,0.0252,0.1012,3
441,518,551,159,118,0.1907,9.4979,0.9323,-0.0196,-0.0649,-0.0809,K
259,534,126,187,102,2.7563,8.2186,4.2066,-0.1187,-0.0172,0.0426,Z
444,548,550,170,108,0.7964,6.6924,5.6246,-0.0083,-0.064,0.0781,P
228,552,178,161,110,2.6724,7.9965,3.922,0.0428,0.0477,0.0024,Z
235,559,542,364,581,0.1141,9.1626,0.5812,0.1102,0.0596,0.0336,7
176,554,528,153,123,0.9229,9.6367,1.016,0.0252,-0.1211,-0.02,U
272,561,147,179,119,1.0178,6.5699,6.8069,0.0452,0.0263,-0.0559,Q
191,210,206,160,100,0.5489,9.6509,0.8067,-0.0233,0.0372,0.0174,N
225,536,140,207,96,3.1011,7.824,4.3127,-0.0608,0.0804,-0.0063,Z
229,462,484,178,117,0.379,9.8094,1.2059,0.0022,-0.0107,-0.0028,R
194,144,145,127,545,0.5382,9.9971,1.0057,0.0277,-0.0063,0.0387,I
241,559,526,136,88,0.7125,9.1581,1.6542,-0.0343,0.0487,0.0327,V
390,556,538,154,151,0.124,7.4698,5.8957,-0.0568,-0.0277,0.0034,P
552,553,159,192,125,0.9858,9.5692,1.6054,-0.0057,0.0487,0.0056,L
401,338,354,361,359,1.3804,8.9927,1.0733,0.0421,0.0377,-0.0971,C
286,559,538,148,137,4.6879,6.5628,2.5178,0.029,-0.0132,-0.0002,H
238,338,175,162,100,0.241,9.0188,0.498,-0.0218,0.0593,0.0156,X
214,544,544,139,159,0.5996,9.6764,1.0445,0.0377,-0.0496,0.0318,U
316,331,313,324,325,0.8189,9.4599,0.9838,-0.0018,0.0259,0.0474,0
316,537,177,175,150,0.7407,7.0855,6.3086,-0.0647,0.011,-0.0202,Q
552,163,173,141,566,-0.0034,8.6414,2.0484,0.0523,-0.0002,-0.1011,Y
237,538,556,560,137,0.3358,9.0556,0.8063,0.1485,0.0228,0.092,W
277,147,117,135,79,0.5283,9.7461,0.6985,-0.0648,0.0548,0.0971,S
368,398,348,350,336,1.2174,9.1345,1.4524,-0.0459,0.0046,-0.0782,C
345,360,303,312,330,0.844,9.4965,2.3126,-0.0458,0.0185,-0.0035,0
323,331,311,330,308,0.9166,8.8613,1.3574,-0.0262,0.0335,-0.0638,0
340,337,322,356,322,0.435,9.375,1.6332,-0.0036,-0.004,0.0533,O
366,369,349,376,389,0.6976,8.8981,1.5695,0.0393,-0.028,-0.1417,C
225,362,171,156,158,0.5751,9.288,1.3003,-0.0578,-0.0427,-0.04,X
299,246,544,543,555,0.5006,9.4838,0.6869,0.0519,0.0316,-0.0621,F
182,169,150,151,578,0.3445,9.3892,0.8053,0.0689,0.0147,0.0296,I
269,283,553,525,542,0.2454,9.2386,1.1451,-0.0583,0.0735,-0.0663,F
179,168,156,152,551,1.7949,8.5597,2.5762,0.0152,0.0338,-0.029,J
287,238,577,556,562,1.0844,9.8034,1.3954,0.0237,0.0308,-0.02,F
316,355,347,334,306,0.3256,9.9469,1.5535,0.0665,0.0121,-0.0226,O
535,531,582,193,107,0.47,9.3031,1.5513,-0.091,0.0233,0.0639,3
261,141,137,128,98,0.4543,9.7124,1.287,-0.0393,-0.0666,-0.0918,A
208,536,193,211,211,0.2924,9.7883,1.2994,0.0132,-0.0279,0.0234,D
265,385,156,154,138,0.2335,9.2651,1.3784,-0.0268,-0.0353,-0.0354,9
195,561,547,576,586,0.0644,9.7149,0.5013,0.0408,-0.0197,-0.0399,4
240,539,167,146,101,3.4075,7.36,4.0573,-0.0185,0.0274,-0.0342,Z
298,152,163,148,80,0.5523,9.1939,0.8208,0.0158,0.0091,0.0232,S
558,554,566,194,117,0.3403,9.4139,0.9901,0.0364,-0.0034,-0.0427,3
213,256,224,224,164,0.2406,9.4421,1.3151,-0.0306,0.0398,-0.0001,E
228,133,148,159,106,0.5031,9.1064,0.6805,-0.0153,-0.0305,-0.0093,A
244,367,165,150,153,0.3724,9.4089,0.8821,0.0318,0.0042,0.0095,X
267,537,379,550,550,0.5289,9.3349,1.413,0.0709,-0.0289,-0.0388,8
308,551,379,546,545,0.8212,9.0682,1.013,-0.0032,-0.0417,-0.0659,8
303,350,160,194,134,0.8228,8.9165,1.1408,-0.05,-0.026,-0.0383,9
210,524,257,219,190,0.4764,9.8887,1.0838,0.0537,-0.0315,-0.0149,D
228,553,546,533,92,0.9564,9.1662,1.1429,-0.0053,0.0717,-0.0383,W
219,552,526,168,121,1.1253,9.5445,1.8968,-0.0469,0.0643,0.0047,V
214,527,557,164,154,-0.1373,9.9648,0.5065,0.0172,-0.0573,0.0101,U
182,192,229,218,161,0.1496,9.601,0.8371,-0.0348,-0.0037,0.0172,E
190,246,209,215,161,0.5122,9.5793,1.0191,-0.0108,-0.0146,0.0251,E
551,173,150,163,557,0.4335,9.6404,1.5645,0.0847,0.0124,0.1096,Y
324,341,302,336,340,0.8594,9.2851,1.5062,0.0746,0.0685,-0.0047,0
372,343,337,344,302,0.6591,9.2074,1.3919,0.0479,-0.0132,0.005,0
193,121,125,153,102,-0.0289,9.5972,0.8845,-0.0338,0.0306,0.0515,A
391,531,545,177,107,0.7149,6.5072,5.926,-0.0707,-0.1305,0.0183,P
223,539,533,162,129,0.0407,9.0162,0.2824,-0.0727,-0.0603,-0.0042,2
393,572,563,174,135,0.1209,6.8783,6.2499,-0.0603,-0.052,0.0153,P
388,520,564,532,360,0.4269,9.1934,1.5522,-0.0839,0.0906,0.0316,6
183,182,208,145,157,0.2545,10.4586,0.5921,0.0125,-0.0176,-0.0397,N
208,188,186,186,126,0.1745,9.3446,1.0968,-0.0312,-0.0192,0.0215,M
183,544,127,147,102,3.1585,7.7807,4.3714,-0.0924,-0.0122,0.0042,Z
321,158,168,191,141,0.1686,9.1868,1.1706,0.0451,0.0614,-0.0134,T
559,126,170,184,576,0.2313,9.4871,1.7113,0.0853,0.0183,0.0513,Y
228,324,146,177,135,0.3526,9.2314,0.8707,0.0288,-0.0066,-0.0618,X
196,180,139,177,549,0.6288,9.7004,0.7371,-0.0295,0.0412,0.063,I
369,573,518,568,346,-0.0363,9.2023,1.3536,-0.0043,0.0674,-0.0169,6
376,530,555,526,350,0.6077,9.6081,1.3189,-0.0947,0.0151,0.109,6
563,559,538,562,571,0.769,9.7541,0.8983,-0.0381,0.1008,-0.0257,5
266,237,584,548,557,0.3104,9.4072,1.6161,0.0518,0.0427,0.0273,F
335,558,155,169,93,0.7487,6.682,6.8367,0.099,-0.0725,-0.0025,Q
383,376,405,354,369,0.9682,9.37,1.4977,-0.0194,0.0653,-0.0246,C
284,136,130,161,110,0.1462,9.2827,0.8831,0.058,0.0737,0.1076,S
278,92,128,117,107,0.8134,9.3164,0.6734,0.0059,-0.0577,-0.0113,S
224,540,526,171,114,0.2277,9.9235,0.7336,-0.0222,-0.014,-0.0126,U
173,206,226,205,223,0.7081,9.7425,0.9641,0.0757,-0.0109,-0.0016,E
173,181,148,142,574,2.1722,7.9829,3.2565,-0.0371,-0.0187,0.0094,J
194,219,175,194,102,0.2636,9.652,0.5352,-0.0311,0.0398,0.0721,N
552,524,544,170,125,0.2797,9.5261,1.1521,-0.046,0.0172,0.0162,3
570,184,151,179,541,0.3797,9.5037,1.1996,-0.037,0.0012,0.0019,Y
320,331,325,332,283,1.1398,9.2086,1.7361,0.0123,-0.0136,-0.0639,0
265,236,558,530,576,0.3986,9.3516,1.6117,0.0248,-0.054,-0.0507,F
350,565,580,365,537,0.551,9.8765,1.3891,-0.0844,0.0106,-0.0799,7
207,569,550,548,574,0.1171,9.9267,0.889,-0.0787,0.0923,0.0092,4
193,216,234,191,176,-0.0915,9.4221,1.3634,-0.0253,-0.0255,0.0436,E
156,185,166,175,107,0.7455,9.5983,0.8178,-0.099,0.0072,-0.004,N
212,546,551,561,100,-0.1046,9.7764,0.903,0.1061,-0.0432,-0.0092,W
340,549,525,375,577,0.6257,8.993,0.6571,0.0469,-0.0576,0.0509,7
369,160,133,164,141,0.8886,9.2012,0.4767,0.0248,0.0233,-0.0706,T
572,579,176,208,117,0.2496,9.8408,1.5368,-0.0688,-0.0158,0.0128,L
238,559,518,150,119,0.2964,9.7881,0.479,-0.004,0.085,0.0015,U
237,341,157,142,120,0.9728,9.4835,0.9154,-0.0282,-0.015,-0.0404,X
224,554,556,179,142,0.2925,9.5438,0.806,-0.0206,0.089,-0.0635,U
317,300,320,332,306,0.7458,9.3313,2.0621,-0.0281,0.007,-0.0144,O
195,562,553,170,106,0.5371,9.6886,0.3549,0.0066,-0.0121,-0.0177,2
365,358,375,362,355,0.513,9.5665,1.4507,0.0349,-0.0418,0.0154,C
191,200,177,207,134,0.2211,9.4537,1.0523,-0.0075,-0.0349,-0.0192,M
218,555,153,135,107,2.3045,8.2328,4.1193,-0.0007,-0.0349,-0.0081,Z
213,163,172,147,548,2.1062,9.0678,3.4289,0.0291,0.0076,0.0701,J
512,555,569,205,129,0.7578,9.5066,1.4859,-0.0212,0.0165,0.0302,3
311,394,347,373,350,1.3773,9.1218,1.4295,-0.0447,0.0399,-0.0937,C
325,343,314,317,319,0.312,9.5006,1.323,0.0798,0.0347,0.034,O
537,557,552,172,105,0.7909,9.5123,1.4175,0.0796,0.0118,0.0495,3
236,530,134,139,153,-0.1047,10.1829,0.5719,-0.0123,-0.0572,0.0632,1
232,554,545,189,128,0.9158,9.5062,1.3449,-0.0256,0.0021,-0.0673,V
364,574,527,159,137,0.7926,6.7624,5.2472,0.0539,-0.0625,0.018,P
238,553,213,237,203,0.0947,9.2017,0.7134,0.0758,0.0573,-0.0556,D
231,577,560,130,116,0.3054,9.1696,0.8094,0.0235,0.0704,0.0909,U
303,548,569,192,151,4.6801,6.9799,2.0833,-0.013,0.0194,0.041,H
176,182,214,181,105,0.3394,9.6088,0.6524,-0.0081,0.0488,0.0335,M
222,168,115,121,105,0.5539,9.6052,1.1468,0.0317,0.0555,0.0205,A
435,536,535,146,123,0.4008,6.6023,6.029,0.0283,-0.0733,-0.0261,P
185,191,149,166,573,0.2975,9.5107,1.0178,0.0946,0.015,-0.0258,I
341,328,340,348,330,1.1476,9.4382,1.5081,-0.0091,0.0276,-0.0016,O
295,379,167,187,121,0.256,9.4432,0.7179,0.0079,0.0283,0.0549,9
236,362,171,157,113,0.7497,9.0494,0.8201,-0.0047,0.0429,-0.0439,X
361,168,166,157,147,0.7693,9.3704,1.1076,0.0116,0.0201,-0.0386,T
203,199,196,182,130,0.9855,9.8882,0.4581,-0.0088,0.0199,0.0022,N
206,185,145,142,569,1.5976,8.4129,3.2314,0.0707,-0.0127,-0.0325,J
230,552,181,162,153,0.5145,9.3213,0.4599,0.0162,-0.0348,0.054,1
358,389,377,361,357,0.8199,9.0419,1.522,0.0484,0.0484,0.0247,C
283,529,542,381,559,0.2617,9.4879,0.637,-0.0853,-0.0494,-0.0524,7
545,555,532,118,129,0.0908,9.4319,1.1233,-0.0972,0.0103,0.0413,3
178,144,175,168,577,2.1538,8.2741,3.0228,0.0063,-0.046,-0.0552,J
421,567,552,149,135,0.5461,9.7022,1.2596,-0.0681,-0.0255,-0.0949,K
202,155,122,115,105,0.8557,9.7157,1.2988,-0.0378,-0.0711,0.0751,A
322,534,168,176,152,0.7915,7.1717,6.3087,-0.0393,-0.0569,-0.0617,Q
303,556,142,189,135,0.4047,7.1271,6.322,0.0626,0.0508,0.0187,Q
316,384,147,154,164,0.8072,9.5265,1.6031,0.0981,0.0759,0.0525,9
188,543,558,522,527,0.3338,9.0772,0.228,0.0451,0.0083,0.009,4
330,354,308,360,336,0.9813,9.7332,1.4703,-0.0586,-0.0301,-0.0881,O
169,190,206,234,220,0.675,9.8172,0.9758,-0.0871,-0.0228,-0.0129,E
535,581,139,177,102,0.4053,9.428,1.354,-0.0091,-0.0693,-0.0494,L
225,139,145,113,114,0.4773,9.7011,0.6784,-0.0777,0.0409,0.0188,A
263,263,539,554,579,0.3891,8.94,1.411,0.0162,-0.056,-0.0367,F
227,531,161,138,123,3.2916,7.7469,3.6335,0.0189,-0.0394,0.1211,Z
216,557,209,246,189,0.4855,10.0367,1.1095,-0.0704,0.0222,0.0425,D
304,557,359,568,564,0.7265,9.1633,0.8222,0.0267,0.0026,-0.0094,8
197,546,226,232,196,0.1003,9.7107,0.8373,0.0468,0.0388,0.0015,D
223,558,548,153,122,1.1582,9.2113,1.6286,-0.0484,0.102,0.0159,V
171,587,531,543,567,0.1838,9.4053,0.8366,0.116,0.0098,-0.0452,B
306,551,543,353,554,0.2721,9.546,1.5499,-0.0095,-0.0296,-0.0125,7
224,466,464,129,109,0.1655,9.2306,0.6204,-0.0276,-0.0008,-0.0727,R
338,546,357,554,565,-0.3487,9.6943,1.5625,0.0028,-0.0054,0.0397,8
247,252,577,538,561,0.3739,9.6528,1.0384,-0.0049,-0.0842,-0.0807,F
294,551,380,535,561,1.1974,10.0445,0.3304,-0.0907,0.0903,0.0448,8
300,322,171,174,109,0.6697,9.6432,0.5852,0.0558,0.0589,-0.0154,9
